"x1","x2","Class"
0.277461240803966,3.21030330522716,"1"
-1.32678908648258,-3.4144325526647,"1"
-3.07808697770119,2.59641002404057,"1"
-1.11585848649837,1.84203433393966,"1"
0.730384603160233,-2.1057169502143,"1"
-3.5121507668711,1.75145584784111,"1"
2.61526355151184,-0.475714648302463,"1"
-1.28711030669952,-2.89550763721071,"1"
1.57865157841239,-2.95925468267671,"1"
-2.41834916607792,-2.25599455697332,"1"
2.7738304868256,2.99729996190057,"1"
1.25345127199266,3.35401606285148,"1"
3.18671196720209,0.23509858048373,"1"
3.5479610024819,0.697497118013929,"1"
2.33410472974454,-0.71163281268807,"1"
-4.22762838740591,0.459387101098367,"1"
-2.98958830813004,-2.2430299277243,"1"
-1.83089390733803,2.44179821072152,"1"
1.63206551256278,-1.60124403865304,"1"
0.356270805984244,3.0383446914925,"1"
1.83670929165384,-0.44858870115458,"1"
2.6004382066243,-2.27959447845249,"1"
1.36084251818261,-3.7822711823329,"1"
-0.564094721450998,-3.71319848941303,"1"
2.424341211288,-0.876641405572946,"1"
-2.69760947377945,-1.91760996708449,"1"
-3.92271766919735,2.14356858140289,"1"
0.792495752344174,-3.38236482527636,"1"
-1.67591443386957,-2.93507254001692,"1"
1.87337191382418,2.96246955173419,"1"
2.88370750543745,-2.27094300827512,"1"
0.951463315683007,3.63155274203065,"1"
1.7966037195225,1.35985743669736,"1"
2.42199827780031,-2.07235944456182,"1"
-2.20179158408616,-1.65754873095236,"1"
-1.9833674658769,-2.94294530614547,"1"
2.39202630777806,2.05031922133922,"1"
3.11217273471184,-0.70159381575197,"1"
-2.23966075735675,1.76333206277942,"1"
-1.15954605616531,2.55872597968053,"1"
-0.164160131669273,-3.47947665651659,"1"
2.82431782785963,1.9113725339976,"1"
1.89248511356283,0.189848646423403,"1"
-0.593962965353168,3.23836587565693,"1"
-1.11948660856309,-1.96189829616573,"1"
-1.68920239886901,2.80467078255978,"1"
-0.586113245054314,-4.06395659509811,"1"
2.87538823646544,1.24171699968516,"1"
-2.93272976247724,-2.83135341618853,"1"
3.36740295739237,-0.488103419479672,"1"
-3.18697002775715,1.11760083396951,"1"
-1.69443721933994,-1.8145796108333,"1"
3.3863377713593,0.802874286024458,"1"
-3.43485374122693,-1.53588159167204,"1"
1.99445691779364,0.450216331087453,"1"
-3.5086633979848,1.48185975468329,"1"
-2.89084012991851,-0.728811345295381,"1"
-2.71055365131974,-2.57568430291811,"1"
1.08364075176604,-1.97004316628039,"1"
-1.11408383639597,3.40303553907849,"1"
1.92043082773828,2.95736603896438,"1"
-0.960623278656392,-3.17380848766196,"1"
-1.65303828543104,3.37687458121506,"1"
2.15943031977749,2.7962303679663,"1"
0.87200146192985,3.64532864652897,"1"
-0.883283196052884,-1.98538198263949,"1"
0.905171534072866,4.07247690538263,"1"
-2.03497712031943,-2.59547917848476,"1"
1.33044143885486,2.40257123327616,"1"
-2.65349425108409,0.811975781127749,"1"
-0.742054268417604,1.12402744004718,"1"
-1.55595301139236,2.89858671198316,"1"
0.263961785277208,-2.44353234094495,"1"
-0.421483796184163,-3.32640025850347,"1"
-0.470371556495672,-3.22366207407648,"1"
1.12409716726669,2.61847327872414,"1"
-3.4369971631702,1.17877372467333,"1"
1.34196145737951,2.26060543213806,"1"
-1.10906111320352,2.44050516060087,"1"
-2.57182706664605,-1.97954364535393,"1"
-3.95579168401768,0.198354537034643,"1"
0.0732401886689968,-2.61173599620687,"1"
1.88900994158682,1.7407106858035,"1"
2.54204330978919,-0.868653498796569,"1"
-1.69956581814134,-3.14978206659284,"1"
-3.68327358260752,2.0250011307424,"1"
-2.27534036818193,-2.54284380880166,"1"
-1.45408575038443,-2.44195058010156,"1"
2.76878597686609,-1.49378171668346,"1"
-2.96027685776029,-0.0508852873056487,"1"
1.58228796401103,-2.41556726916667,"1"
-1.75686194796125,-2.66089093945374,"1"
1.54964791489395,-3.18745427216177,"1"
